DATAFLOW,LAST UPDATE,freq,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU27_2020,2016,67.06,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU27_2020,2017,69.98,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU27_2020,2018,73.74,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU27_2020,2019,76.54,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU27_2020,2020,79.25,e,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2008,36.01,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2009,36.80,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2011,47.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2012,51.78,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2013,55.20,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2014,59.73,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2015,61.80,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2016,67.06,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2017,69.98,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2018,73.74,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,EU28,2019,76.54,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2006,41.46,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2007,46.46,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2008,48.65,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2009,59.39,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2010,65.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2011,67.35,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2012,70.53,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2013,72.03,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2014,71.58,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2015,74.68,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2016,79.81,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2017,86.90,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2018,85.52,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2019,84.80,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FI,2020,90.25,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FR,2006,24.12,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FR,2013,63.69,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FR,2014,65.59,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FR,2015,63.69,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FR,2016,72.07,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FR,2017,71.01,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FR,2018,75.82,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,FR,2019,78.03,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2007,6.35,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2008,11.92,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2009,17.03,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2015,45.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2016,62.87,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2017,65.63,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2018,70.10,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2019,65.41,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HR,2020,70.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2005,16.23,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2006,9.00,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2007,12.32,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2008,16.31,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2009,23.20,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2010,25.55,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2011,30.29,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2012,30.32,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2013,35.08,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2014,38.54,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2015,39.29,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2016,41.24,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2017,45.41,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2018,44.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2019,45.49,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,HU,2020,60.69,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IE,2018,73.79,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IE,2020,79.58,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2005,68.20,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2006,50.28,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2007,56.27,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2008,67.20,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2009,71.13,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2010,70.85,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2011,86.87,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2012,89.23,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2013,92.22,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2014,91.82,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IS,2017,94.91,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IT,2008,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IT,2009,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IT,2010,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,HHI_Q1,IT,2011,33.26,,
